location,totaltweets,retweetcount,hashtags,date,Clean Text,Sentiment
"Hovedstaden, Danmark",2858,6,"['covid', 'medicinalstyrelsen', 'dkpol', 'sundhed', 'branding']",2021-08-21 16:29:33,er  kommet med sundhedsfaglige anbefalinger under   jeg tænker råd om motion  kost og fx alkoholindtag  eller er det i den sammenhæng mere rammende at kalde dem     ,2.0
Danmark,23085,0,['dkpol'],2021-08-21 16:29:05,lige nu er  populær på  ,3.0
"Fredericia, Denmark",1921,26,"['dkpol', 'sundpol']",2021-08-21 16:27:37,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
København,5594,0,['dkpol'],2021-08-22 10:01:35,stefan löfven meddeler  at han ikke skal føre de svenske socialdemokrater frem til valget i september næste år  ,0.0
,2248,13,['dkpol'],2021-08-22 10:01:04,regering oplyser  at de har kendt til alvoren i afganistan i mange måneder og kom ikke sent igang med evakuering   samtidig oplyser regeringen  at de har tvangsudsendt afghanske flygtninge indtil kort før talebans magtovertagelse  begge udsagn kan ikke være rigtige  ,4.0
"Aalborg, Denmark",2929,0,['dkpol'],2021-08-22 10:00:35,hallo  hvorfor er der egentlig ikke nogle lefties  der har startet dansk breadtube endnu  jeg kunne virkelig godt tænke mig at se danske youtubevideoer  der diskuterer dansk politik  der er virkelig et hul i markedet her  siger det bare  ,3.0
Denmark,9454,1,['dkpol'],2021-08-22 09:59:46,det var en meget rørende tale  departementschef christian dons holdt  da kirkeministeriet skiftede chef  læs den i altinget    ,0.0
"Gladsaxe, Danmark",41250,0,"['DKpol', 'DKMedier']",2021-08-22 09:59:34,kæreste tante   hvorfor hader du det offentlige så hårdt   hvorfor er du så enøjet  verden er ikke sort/hvid  offentlig/privat eller liberal/socialist       ps  når tanten taler om reformer inden for det offentlige  mener tanten besparelser   go søndag ,0.0
,2707,0,"['dkpol', 'dkmedier']",2021-08-22 09:57:34,rimelig interessant  cia spekulerer i at bruge feminisme til at gøre krig og drab og invasion muligt  og hvad handler debatten kun om i dk  vi skal redde afghanske kvinder fra undertrykkelse    ,-3.0
,19170,0,['dkpol'],2021-08-22 09:56:58,det er fandme utroligt  der er bud efter de kriminelle          ,-6.0
Denmark,833,1,['dkpol'],2021-08-22 09:56:48,ingen ville løfte et øjenbryn  hvis nicklas fra   a havde fået forbud mod at sidde i undertrøje   »lige meget hvordan vi vender og drejer den  så er der en stor signalværdi og nonverbal kommunikation i den måde  vi klæder os « skriver     ,-1.0
Danmark,105524,1,['dkpol'],2021-08-22 09:56:30,ingen ville løfte et øjenbryn  hvis nicklas fra   a havde fået forbud mod at sidde i undertrøje   »lige meget hvordan vi vender og drejer den  så er der en stor signalværdi og nonverbal kommunikation i den måde  vi klæder os « skriver     ,-1.0
"Copenhagen, Denmark",6207,27,"['dkpol', 'sundpol']",2021-08-22 09:54:39,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
Trekroner,14206,21,['dkpol'],2021-08-22 09:53:12,det håbløse er jo ikke kun  som igen og igen viser nye sider af uanstændighed på udlændingeområdet  det håbløse er også de tomme trusler fra        og  …hvor langt skal vi ud før i stiller til ansvar og tør stå fast   ,-6.0
Trekroner,14206,15,['dkpol'],2021-08-22 09:51:51,denne ⁦⁩ ⁦⁩ ligninger mere og mere noget vi troede var fortid… overvågning   meddelere   umyndiggørelse af borgerne … nej tak  siger jeg    ,1.0
"Nordjylland, Danmark",26756,0,"['klima', 'seaborg', 'tech', 'klimapolitik', 'dkpol']",2021-08-22 09:50:28,interessant  dejligt med sådanne ildsjæle i vores land  det skal vi omfavne  om man er atomkraft eller ej  så gør han noget  i år      står det første flydende atomkraftværk klar  det er simpelthen så imponerende       ,9.0
Denmark,110,0,['dkpol'],2021-08-22 09:50:03,hvorfor går du ind i kampen for at unge må gå med crop tops  hvis du ikke støtter kampen for at andre må bære hijab  skal vi ikke alle være frie  ,2.0
,5431,1,"['dkpol', 'sundpol']",2021-08-22 09:49:25,den danske model kan kun bringes til at fungere bedre på det offentlige arbejdsmarked ved at øge konkurrencen  flere aktører  der konkurrerer indbyrdes om både medarbejdere og kunder  frit valg til både borgere og medarbejdere    ,3.0
"København, Hovedstaden",8929,1,"['dkpol', 'sundpol']",2021-08-22 09:49:13,den danske model kan kun bringes til at fungere bedre på det offentlige arbejdsmarked ved at øge konkurrencen  flere aktører  der konkurrerer indbyrdes om både medarbejdere og kunder  frit valg til både borgere og medarbejdere    ,3.0
"Hovedstaden, Danmark",69166,8,"['dkpol', 'dksocial', 'sundpol']",2021-08-22 09:48:23,når mennesker der lever med hjemløshed  misbrug og psykisk sygdom ikke møder til aftale hos sagsbehandler  læge  tandlæge mm  så er årsagen den ulige adgang til sundhed  kalder vi det manglende motivation  så bekræfter vi i den grad ulighedens eksistens   ,-3.0
"Hovedstaden, Danmark",69166,13,['dkpol'],2021-08-22 09:48:01,regering oplyser  at de har kendt til alvoren i afganistan i mange måneder og kom ikke sent igang med evakuering   samtidig oplyser regeringen  at de har tvangsudsendt afghanske flygtninge indtil kort før talebans magtovertagelse  begge udsagn kan ikke være rigtige  ,4.0
Danmark,105524,2,"['dkpol', 'dkøko', 'dkbiz']",2021-08-22 09:47:32,fremtid  for socialdemokratiet er der lighedstegn mellem partiets og danmarks fremtid    øko   ,0.0
"Skovby, Skanderborg",2018,0,['dkpol'],2021-08-22 09:46:33, socialdemokratiet er et visionsløst parti  jeg har ingen anelse om hvad frederiksens ide med danmark er ,0.0
,5347,1,['dkPol'],2021-08-22 09:44:18,hvad er nu dét her /  havbrug er en del af danmarks nye havplan til trods for ministernej ,0.0
Denmark 🇩🇰,149864,2,"['dkpol', 'dkøko', 'dkbiz']",2021-08-22 09:44:03,fremtid  for socialdemokratiet er der lighedstegn mellem partiets og danmarks fremtid    øko   ,0.0
Danmark & Langeland,18559,2,"['dkpol', 'dkøko', 'dkbiz']",2021-08-22 09:43:07,fremtid  for socialdemokratiet er der lighedstegn mellem partiets og danmarks fremtid    øko   ,0.0
"Nordjylland, Danmark",26756,13,['dkpol'],2021-08-22 09:42:34,regering oplyser  at de har kendt til alvoren i afganistan i mange måneder og kom ikke sent igang med evakuering   samtidig oplyser regeringen  at de har tvangsudsendt afghanske flygtninge indtil kort før talebans magtovertagelse  begge udsagn kan ikke være rigtige  ,4.0
,689,13,['dkpol'],2021-08-22 09:42:00,regering oplyser  at de har kendt til alvoren i afganistan i mange måneder og kom ikke sent igang med evakuering   samtidig oplyser regeringen  at de har tvangsudsendt afghanske flygtninge indtil kort før talebans magtovertagelse  begge udsagn kan ikke være rigtige  ,4.0
København,10206,1,"['dkpol', 'dkgreen']",2021-08-22 09:41:53,et symptom på en syg industriel produktion af levende sansende dyr  der i effektiviseringens navn presses til deres yderste for at levere hurtigt voksende koteletter til discountpris  der kan konkurrere selv på det kinesiske marked    ,3.0
Danmark,45152,2,['dkpol'],2021-08-22 09:40:41,ifølge radioavisen kan usa sandsynligvis ikke nå fristen og det er op til taliban om de vil acceptere en forlængelse   så kan det ikke siges mere direkte  det amerikanske militær opholder sig i afghanistan på talibans nåde  biden har udstilles amerikansk militær som svage  ,1.0
Pangaea,40075,1,"['justsaying', 'dkpol']",2021-08-22 09:38:02,  trillioner dollars      år            afghanere dræbt    det var hjælp i nærområdet     ,-1.0
,6961,2,"['dkpol', 'Haslev']",2021-08-22 09:37:34,  årig pige blev gruppevoldtaget i et skur af tre udlændinge – den fjerde filmede voldtægten        ,0.0
,42,0,"['dkpol', 'coronavirus', 'inflation']",2021-08-22 09:36:28,folk der frivilligt spiser rosinboller er uden tvivl satanister    ,0.0
Denmark,16384,1,"['dkpol', 'kobjælder', 'Jura']",2021-08-22 09:35:51,dejlig nyhed fra solkysten    naturligvis er det ude af proportioner og ik fornødent dokumenteret  at det skulle være nødvendigt at tjenere og kokke skal tjekke din lægejournal     ælder   ,3.0
"Dronninglund, Denmark",3941,4,['dkpol'],2021-08-22 09:35:41,landmand smider døde grise i halmfyret og fortæller i retten  at det er normalt  at man dagligt afliver smågrise  der er for pjokkede til at vokse sig fede og rentable    grotesk  stop det       ,-6.0
CPH - NYC - TOKYO - CALIFORNIA,1905,1,"['dkpol', 'dkbiz']",2021-08-22 09:34:08,meget sund fornuft i at lade dem  der kan og vil arbejde længere gøre det   ,2.0
,10892,2,"['dkpol', 'Haslev']",2021-08-22 09:34:02,  årig pige blev gruppevoldtaget i et skur af tre udlændinge – den fjerde filmede voldtægten        ,0.0
"copenhagen, denmark",12240,21,"['dkmedier', 'dkpol']",2021-08-22 09:33:51,det her er ikke bare en tragedie  der er ved at udfolde sig  det her er et svigt uden sammenligning  jeg skammer mig  som dansker  som europæer  som kvinde  som mor  som datter  som menneske  det her sker i vores alles navn  og det kunne være undgået    ,-2.0
,5545,1,"['dkpol', 'dkbiz']",2021-08-22 09:32:57,meget sund fornuft i at lade dem  der kan og vil arbejde længere gøre det   ,2.0
Denmark,3064,12,"['dkpol', 'dkmedier', 'covid19dk']",2021-08-22 09:32:57,over        indberetninger om bivirkninger   minus alle dem lægen ikke vil indberette      ,-2.0
"Roskilde, Denmark",6252,13,['dkpol'],2021-08-22 09:32:38,regering oplyser  at de har kendt til alvoren i afganistan i mange måneder og kom ikke sent igang med evakuering   samtidig oplyser regeringen  at de har tvangsudsendt afghanske flygtninge indtil kort før talebans magtovertagelse  begge udsagn kan ikke være rigtige  ,4.0
Denmark,52273,2,"['dkpol', 'Haslev']",2021-08-22 09:31:59,  årig pige blev gruppevoldtaget i et skur af tre udlændinge – den fjerde filmede voldtægten        ,0.0
"Risskov, Danmark",2580,29,['dkpol'],2021-08-22 09:30:55,det er simpelthen noget forbandet vrøvl at afghanerne ikke ville kæmpe  de seneste måneder er mere end     afghanske soldater faldet i kamp hver måned  men da den bundkorrupte regering kollapsede og den lovede amerikanske luftstøtte udeblev var der ikke mere at kæmpe for ,-12.0
"Dronninglund, Denmark",3941,12,"['dkgreen', 'dkpol']",2021-08-22 09:30:07,kødproduktionen kører med       døde pattegrise i snit i timen    nye tal viser        døde pattegrise i døgnet  svarende til at hver fjerde gris dør  inden den bliver en måned   mål var at få dødstallet ned på    i       men det steg til        ,-5.0
Danmark,93257,1,"['twitterhjerne', 'dkmedier', 'dkpol']",2021-08-22 09:30:02,så er det her    ingentidatspildetastaturet til sygeplejersker  veteraner  tolke  børn i syrien og afdøde mink mfl  skriv til   når tiden er knap     ,1.0
"København, Danmark",188,1,"['twitterhjerne', 'dkmedier', 'dkpol']",2021-08-22 09:29:44,så er det her    ingentidatspildetastaturet til sygeplejersker  veteraner  tolke  børn i syrien og afdøde mink mfl  skriv til   når tiden er knap     ,1.0
Denmark,37212,21,"['dkmedier', 'dkpol']",2021-08-22 09:27:56,det her er ikke bare en tragedie  der er ved at udfolde sig  det her er et svigt uden sammenligning  jeg skammer mig  som dansker  som europæer  som kvinde  som mor  som datter  som menneske  det her sker i vores alles navn  og det kunne være undgået    ,-2.0
"Copenhagen, Denmark",1310,21,"['dkmedier', 'dkpol']",2021-08-22 09:27:07,det her er ikke bare en tragedie  der er ved at udfolde sig  det her er et svigt uden sammenligning  jeg skammer mig  som dansker  som europæer  som kvinde  som mor  som datter  som menneske  det her sker i vores alles navn  og det kunne være undgået    ,-2.0
Copenhagen ,2203,0,"['gaypride', 'equality', 'dkpol', 'nationen']",2021-08-22 09:26:52,venter tålmodigt på  at det danske samfund omfavner kvinders ligestilling så entusiastisk og flagende  som det omfavner priden       ,1.0
Danmark,323460,1,"['lgbt', 'dihr', 'rettigheder', 'dkpol']",2021-08-22 09:24:03,nu er jeg også menneskerettighedsordfører for ⁦⁩  for   år i træk går demokratier tilbage   rettigheder knægtes  diktatorer og fundamentalismen vinder frem  men må ikke vinde  det skal frihed og rettigheder      ,7.0
Danmark,1453,1,"['lgbt', 'dihr', 'rettigheder', 'dkpol']",2021-08-22 09:23:11,nu er jeg også menneskerettighedsordfører for ⁦⁩  for   år i træk går demokratier tilbage   rettigheder knægtes  diktatorer og fundamentalismen vinder frem  men må ikke vinde  det skal frihed og rettigheder      ,7.0
"Ny Boder 10, Børkop",1257,1,"['enmillionstemmer', 'dkhandicap', 'dkpol']",2021-08-22 09:22:42,det her er en retssikkerhedsmæssig katastrofe   løgn og bedrag på bekostning af sårbare menneskers liv og sikkerhed             ,-7.0
"CPH,LNDN,NYC,MILAN,OSLO,JAPAN",25954,1,"['justsaying', 'dkpol']",2021-08-22 09:21:32,  trillioner dollars      år            afghanere dræbt    det var hjælp i nærområdet     ,-1.0
,10116,12,"['dkpol', 'afghanistan']",2021-08-22 09:21:04,taliban har hentet lister over ngoer i økonomiministeriet og går efter dem  får sendt video som viser taliban går fra dør til dør lige nu fra en ngo for børn  som jeg har hjulpet i    år  alle sidder og ryster  det er forfærdeligt    ,2.0
"Copenhagen, Denmark",1867,0,['dkpol'],2021-08-22 09:19:44, hvis bare man havde haft bedre tid til at forberede tilbagetrækningen  og hvis dog bare forsvarets specialstyrker havde  fået lov  at lægge evakueringsplaner   men ingen kunne jo vide…  hvis der nogensinde var brug for en uvildig kommissionsundersøgelse  ,2.0
,569846,21,"['dkmedier', 'dkpol']",2021-08-22 09:18:28,det her er ikke bare en tragedie  der er ved at udfolde sig  det her er et svigt uden sammenligning  jeg skammer mig  som dansker  som europæer  som kvinde  som mor  som datter  som menneske  det her sker i vores alles navn  og det kunne være undgået    ,-2.0
,10116,4,"['ligestilling', 'menneskerettigheder', 'YouAreIncluded', 'dkpol', 'eudk']",2021-08-22 09:18:26,polen fastholder stadig lgbtfrie zoner  hvilket er i modstrid med eu’s grundlæggende værdier om respekt for  og  derfor godt  at eukommissionen i juli startede en retssag mod polen      ,3.0
Danmark,323460,1,"['biodiversitet', 'dknatur', 'dkpol', 'dktrp']",2021-08-22 09:16:03,næste weekend sætter  fokus på naturen langs banen ved et fremragende arrangement  en bioblitz  kom med til rødbyhavn og vær med til at finde så mange forskellige dyr og planter som muligt på    timer      ,4.0
Kolding/København,13174,11,['dkpol'],2021-08-22 09:15:21,i danmark skal vi leve af uddannelse  både demokratisk og økonomisk  og derfor er det skidt  at  har mistet interessen  hvis vi skal have verdens bedste uddannelsessystem  har vi brug for investeringer  visioner og mod  ,0.0
Danmark,28139,1,"['biodiversitet', 'dknatur', 'dkpol', 'dktrp']",2021-08-22 09:15:13,næste weekend sætter  fokus på naturen langs banen ved et fremragende arrangement  en bioblitz  kom med til rødbyhavn og vær med til at finde så mange forskellige dyr og planter som muligt på    timer      ,4.0
,2479,12,"['dkgreen', 'dkpol']",2021-08-22 09:14:39,kødproduktionen kører med       døde pattegrise i snit i timen    nye tal viser        døde pattegrise i døgnet  svarende til at hver fjerde gris dør  inden den bliver en måned   mål var at få dødstallet ned på    i       men det steg til        ,-5.0
Denmark,4047,0,['dkpol'],2021-08-22 09:14:04,  når man prædiker for sin religion  må man tage det sure med det søde  ,1.0
"Washington, DC",17218,21,"['dkmedier', 'dkpol']",2021-08-22 09:11:33,det her er ikke bare en tragedie  der er ved at udfolde sig  det her er et svigt uden sammenligning  jeg skammer mig  som dansker  som europæer  som kvinde  som mor  som datter  som menneske  det her sker i vores alles navn  og det kunne være undgået    ,-2.0
"København, Danmark",2353,56,['dkpol'],2021-08-22 09:10:45,jeg fatter ikke  at    af danskerne støtter socialdemokratiet    regeringen vil give kommuner ret til at kræve bankkunders detaljerede kontoudskrifter udleveret  uden at informere os   er der ingen grænser for  hvor meget frihed vi skal frarøves   ,3.0
